,time,price,amount
101303,1534553858,6596.6,0.0011
101304,1534553859,6596.92,0.001
101305,1534553867,6588.3,0.0011
101306,1534553870,6596.0,0.11
101307,1534553870,6596.94,0.08477038
101308,1534553870,6588.81,0.001
101309,1534553898,6589.24,0.00844074
101310,1534553916,6597.49,0.10949164
101311,1534553947,6599.1,0.0256
101312,1534553952,6593.42,0.01062043
101313,1534554043,6600.0,0.0163082
101314,1534554046,6600.19,0.5
101315,1534554046,6600.19,0.04223696
101316,1534554060,6608.0,0.068
101317,1534554061,6612.2,0.00085289
101318,1534554074,6608.55,0.00265625
101319,1534554089,6608.56,0.03076701
101320,1534554089,6608.55,0.08926839
101321,1534554089,6600.0,1.0
101322,1534554107,6599.74,0.0361374
101323,1534554107,6605.11,0.17127875
101324,1534554107,6605.11,0.11029431
101325,1534554112,6604.74,0.01312447
101326,1534554115,6604.74,0.00391634
101327,1534554115,6604.74,0.00545652
101328,1534554115,6604.74,0.00152973
101329,1534554115,6604.74,2.24917294
101330,1534554154,6603.71,0.00177501
101331,1534554162,6608.55,0.00081749
101332,1534554164,6608.55,0.0011
101333,1534554165,6608.55,0.001
101334,1534554168,6604.83,0.0011
101335,1534554171,6604.58,0.001
101336,1534554194,6608.19,0.02576373
101337,1534554211,6612.14,0.0340146
101338,1534554212,6612.14,0.00087709
101339,1534554212,6614.73,0.0340146
101340,1534554212,6614.73,0.1919808
101341,1534554214,6613.46,0.1179882
101342,1534554214,6613.46,0.11999363
101343,1534554232,6610.0,0.01
101344,1534554238,6605.33,0.01913757
101345,1534554239,6605.33,0.96549873
101346,1534554239,6605.33,0.1
101347,1534554239,6605.33,0.25226172
101348,1534554240,6605.23,0.16458212
101349,1534554246,6607.68,0.1941526
101350,1534554246,6605.01,0.00573645
101351,1534554254,6606.81,0.1939806
101352,1534554255,6606.83,0.0259974
101353,1534554257,6606.73,0.01319513
101354,1534554274,6606.76,0.01452528
101355,1534554274,6606.76,0.03907784
101356,1534554275,6606.76,0.01452775
101357,1534554275,6606.76,1.43186913
101358,1534554275,6607.68,0.01700182
101359,1534554277,6612.39,5.6645
101360,1534554277,6612.39,2.7861463
101361,1534554277,6614.99,0.43520398
101362,1534554284,6607.66,0.0231
101363,1534554294,6609.89,0.02323239
101364,1534554296,6610.03,0.01761493
101365,1534554296,6610.03,0.02198785
101366,1534554313,6610.47,0.116406
101367,1534554316,6610.47,0.04811214
101368,1534554317,6610.47,0.00874611
101369,1534554320,6610.47,0.27217359
101370,1534554340,6607.02,0.01204113
101371,1534554371,6607.02,1.01337668
101372,1534554374,6606.96,0.0320967
101373,1534554393,6596.99,0.2837
101374,1534554396,6596.6,0.00405365
101375,1534554406,6589.08,0.001
101376,1534554406,6589.08,0.0077
101377,1534554406,6591.4,0.001
101378,1534554407,6600.72,0.0011
101379,1534554412,6588.39,0.0011
101380,1534554414,6588.47,0.001
101381,1534554427,6585.42,0.10551034
101382,1534554433,6594.54,0.01293191
101383,1534554470,6592.0,0.03469103
101384,1534554471,6591.94,0.01839942
101385,1534554471,6591.94,0.00720962
101386,1534554476,6591.99,0.01509407
101387,1534554480,6591.77,0.0922
101388,1534554481,6591.77,0.11044639
101389,1534554482,6591.87,0.0025668
101390,1534554483,6591.87,0.1149246
101391,1534554483,6591.87,0.02213415
101392,1534554483,6591.87,0.02447388
101393,1534554483,6591.87,0.0219912
101394,1534554484,6591.87,0.17574012
101395,1534554485,6591.87,0.0552132
101396,1534554486,6591.67,0.02445926
101397,1534554493,6592.0,0.0078297
101398,1534554497,6592.0,0.02973959
101399,1534554501,6592.0,0.1851
101400,1534554502,6592.0,7.409e-05
101401,1534554502,6595.86,0.063556
101402,1534554528,6594.77,0.12000383
101403,1534554529,6590.02,0.15327645
101404,1534554546,6590.88,0.02758764
101405,1534554547,6590.88,0.05385363
101406,1534554577,6587.17,0.0111
101407,1534554577,6587.25,0.00406756
101408,1534554582,6587.15,0.06545622
101409,1534554586,6575.65,0.578
101410,1534554586,6575.0,4.422
101411,1534554588,6577.11,0.00223038
101412,1534554588,6575.0,10.5
101413,1534554589,6575.63,0.01114669
101414,1534554591,6575.0,0.79
101415,1534554591,6575.0,9.288
101416,1534554596,6574.21,1.0
101417,1534554596,6572.0,0.1
101418,1534554596,6572.0,0.24
101419,1534554638,6583.26,0.03791659
101420,1534554643,6585.91,0.05774521
101421,1534554662,6585.28,0.02595311
101422,1534554669,6582.4,0.0378407
101423,1534554675,6587.11,0.01574744
101424,1534554675,6588.34,0.05558589
101425,1534554688,6585.7,0.07488121
101426,1534554729,6581.1,0.2
101427,1534554803,6581.1,0.05295771
101428,1534554805,6577.18,0.6
101429,1534554805,6575.01,0.34704229
101430,1534554825,6581.5,0.00221
101431,1534554827,6581.11,0.1814681
101432,1534554827,6581.11,0.0132819
101433,1534554836,6581.11,0.00525
101434,1534554841,6577.18,0.6
101435,1534554845,6577.18,0.6
101436,1534554848,6581.11,0.0011
101437,1534554851,6577.18,0.13063469
101438,1534554851,6577.18,0.0011
101439,1534554851,6578.78,0.001
101440,1534554851,6577.18,0.001
101441,1534554852,6577.18,0.46726531
101442,1534554852,6577.18,0.13273469
101443,1534554852,6577.18,0.00993332
101444,1534554852,6577.18,0.45733199
101445,1534554856,6580.76,0.00127501
101446,1534554860,6570.68,0.00184627
101447,1534554868,6570.68,0.0182557
101448,1534554877,6570.68,0.3059969
101449,1534554877,6570.66,0.89396691
101450,1534554877,6569.0,0.22003619
101451,1534554880,6569.0,0.00496381
101452,1534554880,6562.92,0.09503619
101453,1534554901,6570.66,0.12010247
101454,1534554941,6562.92,0.50496381
101455,1534554942,6562.92,0.59033405
101456,1534554943,6560.2,2.282
101457,1534554943,6560.01,0.6
101458,1534554943,6560.01,0.04966568
101459,1534554943,6559.01,1.5
101460,1534554943,6559.0,0.225
101461,1534554943,6556.16,3.0
101462,1534554944,6555.4,0.6
101463,1534554944,6555.4,0.49803646
101464,1534554946,6565.49,0.01203647
101465,1534554952,6565.89,0.01641944
101466,1534554954,6564.05,0.00114755
101467,1534554955,6565.89,0.00181106
101468,1534554962,6563.73,1.0
101469,1534554962,6560.38,0.6
101470,1534554969,6560.02,0.2
101471,1534554981,6560.52,0.02731651
101472,1534554999,6560.03,0.30000001
101473,1534554999,6560.52,0.30000001
101474,1534555009,6560.52,0.1
101475,1534555014,6560.51,0.001
101476,1534555014,6558.09,0.0143877
101477,1534555014,6558.09,0.01512405
101478,1534555015,6560.51,0.0011
101479,1534555017,6558.31,0.03653099
101480,1534555018,6558.36,0.01149583
101481,1534555020,6552.56,0.0011
101482,1534555033,6556.15,0.57023389
101483,1534555035,6556.16,0.001
101484,1534555035,6560.52,0.12427421
101485,1534555037,6565.15,0.03796853
101486,1534555042,6565.97,0.00474519
101487,1534555043,6566.72,0.001
101488,1534555051,6569.77,0.01188846
101489,1534555062,6556.25,0.0308
101490,1534555073,6562.38,0.01604826
101491,1534555102,6564.29,0.00142098
101492,1534555102,6564.29,0.02619852
101493,1534555102,6564.29,0.01045131
101494,1534555117,6560.41,0.0148317
101495,1534555155,6567.6,0.01009957
101496,1534555165,6563.26,0.04648421
101497,1534555186,6569.21,0.12024466
101498,1534555193,6564.98,0.03798816
101499,1534555218,6561.67,0.00923037
101500,1534555222,6555.2,0.0010293
101501,1534555239,6555.0,0.00967841
101502,1534555240,6555.0,0.04514148
101503,1534555240,6555.0,0.07197942
101504,1534555240,6555.0,0.0094497
101505,1534555241,6555.0,0.00204176
101506,1534555242,6554.89,0.00868105
101507,1534555242,6554.89,0.00182375
101508,1534555256,6554.99,0.001
101509,1534555257,6554.99,0.0011
101510,1534555257,6550.25,0.001
101511,1534555259,6550.26,0.0011
101512,1534555261,6554.99,0.01603836
101513,1534555275,6554.39,0.2
101514,1534555279,6553.77,0.0921
101515,1534555279,6554.56,0.1079
101516,1534555282,6554.56,0.2
101517,1534555296,6550.07,0.00319752
101518,1534555300,6554.77,0.00171476
101519,1534555305,6550.08,0.02084026
101520,1534555306,6550.07,0.01011989
101521,1534555306,6550.0,0.45605412
101522,1534555310,6550.09,0.02743623
101523,1534555311,6549.0,0.225
101524,1534555330,6549.98,0.0381
101525,1534555331,6549.98,0.225
101526,1534555331,6549.99,0.03814086
101527,1534555332,6553.0,1.2369
101528,1534555332,6547.42,1.0
101529,1534555332,6547.12,0.5931
101530,1534555333,6547.48,1.0
101531,1534555333,6547.48,0.512705
101532,1534555357,6553.52,1.0
101533,1534555358,6555.47,0.00313716
101534,1534555379,6555.46,1.5
101535,1534555379,6555.47,0.43686284
101536,1534555392,6552.56,0.52894437
101537,1534555400,6561.98,0.54
101538,1534555419,6559.0,0.001
101539,1534555455,6553.14,0.59187838
101540,1534555457,6559.0,0.419
101541,1534555464,6565.67,0.59
101542,1534555496,6564.63,0.42
101543,1534555550,6567.63,0.00182459
101544,1534555551,6567.63,0.001
101545,1534555554,6567.63,0.0011
101546,1534555557,6559.27,0.001
101547,1534555558,6559.25,0.0011
101548,1534555630,6567.46,0.001
101549,1534555633,6557.08,0.001
101550,1534555633,6567.46,0.0011
101551,1534555635,6567.46,0.02036656
101552,1534555635,6559.03,0.0011
101553,1534555639,6567.62,0.10719242
101554,1534555648,6567.52,1.47368413
101555,1534555706,6567.29,0.63800136
101556,1534555714,6565.11,1.30956343
101557,1534555735,6560.82,0.0380411
101558,1534555737,6557.79,0.9619589
101559,1534555744,6560.83,0.2
101560,1534555746,6558.11,0.8
101561,1534555749,6560.84,0.2
101562,1534555751,6558.12,0.1981
101563,1534555751,6557.91,0.6019
101564,1534555757,6560.85,0.2
101565,1534555759,6555.12,0.8
101566,1534555764,6555.48,0.2331
101567,1534555764,6555.48,0.12375
101568,1534555766,6554.53,0.64315
101569,1534555766,6560.96,0.02
101570,1534555774,6559.79,0.2
101571,1534555797,6555.59,0.1973
101572,1534555797,6555.49,0.10270001
101573,1534555797,6555.49,0.09729999
101574,1534555819,6553.44,0.02036936
101575,1534555860,6545.67,0.02170492
101576,1534555871,6545.67,0.30000001
101577,1534555871,6545.67,0.09729999
101578,1534555879,6545.67,0.00479914
101579,1534555886,6545.67,0.61400124
101580,1534555886,6546.84,1.27187867
101581,1534555886,6551.0,0.03806554
101582,1534555886,6552.73,0.53
101583,1534555886,6552.84,0.42
101584,1534555887,6553.69,0.00443401
101585,1534555887,6553.69,1.61191444
101586,1534555890,6547.51,0.12229358
101587,1534555895,6548.38,0.06008385
101588,1534555898,6548.38,0.0109896
101589,1534555899,6548.38,0.16730227
101590,1534555903,6548.38,0.18162428
101591,1534555903,6552.25,1.26119361
101592,1534555905,6548.37,0.00933246
101593,1534555910,6548.7,1.47724736
101594,1534555911,6556.18,0.53
101595,1534555911,6558.52,0.94723976
101596,1534555911,6548.7,0.01780561
101597,1534555911,6548.64,0.12199287
101598,1534555912,6548.7,0.0056657
101599,1534555917,6552.88,1.5
101600,1534555917,6551.63,0.04970637
101601,1534555925,6554.37,1.5
101602,1534555926,6554.29,0.0012492
101603,1534555941,6555.77,0.9796
101604,1534555941,6558.27,0.2907998
101605,1534555960,6554.59,0.2
101606,1534555961,6553.4,0.01
101607,1534555962,6553.4,0.12438506
101608,1534555963,6553.4,0.81724031
101609,1534555963,6554.59,0.22
101610,1534555970,6553.4,0.03805067
101611,1534555972,6553.4,0.01400244
101612,1534555973,6553.4,0.02680006
101613,1534555982,6554.07,0.259171
101614,1534555982,6554.07,0.09138436
101615,1534555987,6563.2,0.0011
101616,1534555987,6563.2,0.001
101617,1534555987,6555.1,0.03599355
101618,1534555989,6555.11,0.0011
101619,1534555991,6555.3,0.001
101620,1534556001,6555.39,0.00542968
101621,1534556057,6560.98,0.00526355
101622,1534556057,6562.08,0.02141015
101623,1534556057,6562.08,0.01434006
101624,1534556058,6562.08,0.00323613
101625,1534556058,6562.08,0.13649664
101626,1534556058,6562.08,0.016
101627,1534556058,6562.08,0.05152368
101628,1534556077,6558.05,1.6129
101629,1534556108,6560.03,0.17
101630,1534556134,6557.5,0.01597545
101631,1534556134,6557.5,0.00406622
101632,1534556135,6557.5,0.00228262
101633,1534556137,6557.5,0.0278
101634,1534556137,6557.6,0.03808106
101635,1534556138,6557.5,0.0173
101636,1534556138,6557.5,0.02257571
101637,1534556139,6550.0,0.76281894
101638,1534556140,6550.0,0.13142429
101639,1534556154,6548.96,0.4541
101640,1534556154,6548.96,0.152
101641,1534556157,6546.52,0.3003
101642,1534556158,6546.92,0.0904
101643,1534556158,6546.92,0.0032
101644,1534556168,6553.3,0.00141827
101645,1534556170,6542.59,0.1769
101646,1534556171,6542.59,0.2413
101647,1534556175,6543.91,0.3458
101648,1534556177,6543.39,0.236
101649,1534556187,6549.66,0.028
101650,1534556188,6549.66,4.246e-05
101651,1534556188,6551.05,0.00458425
101652,1534556189,6552.74,0.03810964
101653,1534556189,6552.79,0.04684915
101654,1534556189,6552.79,0.01876802
101655,1534556191,6552.79,0.02173752
101656,1534556191,6552.79,0.00084421
101657,1534556191,6552.79,0.0007939
101658,1534556192,6552.79,0.03301482
101659,1534556192,6552.79,0.05975366
101660,1534556192,6552.79,0.27122977
101661,1534556193,6552.79,0.02108376
101662,1534556193,6552.79,0.01815063
101663,1534556202,6552.71,0.00140212
101664,1534556202,6552.79,0.00713135
101665,1534556243,6549.48,0.0381
101666,1534556244,6549.48,2.979e-05
101667,1534556245,6543.02,0.99997021
101668,1534556251,6542.59,0.0438
101669,1534556260,6542.59,3.576
101670,1534556260,6542.59,1.0
101671,1534556261,6542.59,0.027
101672,1534556261,6542.59,5.0
101673,1534556261,6542.59,0.0769
101674,1534556261,6542.59,1.30263037
101675,1534556262,6542.59,0.30000001
101676,1534556262,6542.59,0.7692
101677,1534556263,6542.59,0.03626962
101678,1534556263,6539.21,0.0227973
101679,1534556263,6538.76,0.00120051
101680,1534556265,6530.6,0.0831
101681,1534556265,6530.6,0.01490018
101682,1534556265,6529.51,0.03098
101683,1534556265,6528.32,0.00153178
101684,1534556265,6527.98,0.0012005
101685,1534556265,6526.34,0.05138754
101686,1534556267,6539.21,0.00806997
101687,1534556268,6526.29,0.23973258
101688,1534556269,6529.55,0.00126791
101689,1534556274,6526.28,0.7710425
101690,1534556281,6527.67,1.0
101691,1534556283,6526.28,0.473685
101692,1534556293,6530.6,0.00141827
101693,1534556306,6529.52,0.03815175
101694,1534556306,6530.6,0.02264825
101695,1534556308,6530.6,0.00014027
101696,1534556308,6540.0,1.0
101697,1534556310,6537.44,1.0
101698,1534556311,6542.69,0.021296
101699,1534556329,6536.07,0.42
101700,1534556330,6540.4,1.0
101701,1534556337,6536.95,1.5
101702,1534556337,6540.0,1.0
101703,1534556337,6540.33,0.27298513
101704,1534556337,6540.35,1.0
101705,1534556337,6540.36,3.1166
101706,1534556356,6530.55,0.0011
101707,1534556359,6530.55,0.001
101708,1534556361,6530.55,0.01132833
101709,1534556363,6530.54,0.03814577
101710,1534556364,6530.36,0.001
101711,1534556366,6526.28,0.005914
101712,1534556366,6526.28,0.00152874
101713,1534556367,6526.28,0.02985838
101714,1534556369,6526.28,0.18549774
101715,1534556371,6526.28,0.00865737
101716,1534556402,6526.36,0.0011
101717,1534556402,6526.36,0.001
101718,1534556402,6526.61,0.001
101719,1534556403,6532.11,0.42
101720,1534556403,6536.38,0.54
101721,1534556403,6537.12,2.295
101722,1534556403,6537.42,0.03828167
101723,1534556405,6537.42,0.26471063
101724,1534556405,6537.42,0.01962013
101725,1534556408,6532.49,0.02921437
101726,1534556409,6532.49,0.0125292
101727,1534556409,6532.49,0.00108748
101728,1534556409,6532.49,0.60836211
101729,1534556409,6532.49,0.0083226
101730,1534556409,6532.49,0.15359103
101731,1534556410,6532.49,0.198379
101732,1534556411,6532.39,0.03574373
101733,1534556425,6538.01,0.01252146
101734,1534556428,6541.43,0.0011
101735,1534556431,6541.34,0.001
101736,1534556439,6529.59,0.0011
101737,1534556440,6529.59,0.001
101738,1534556450,6535.93,1.5
101739,1534556450,6535.94,0.32627234
101740,1534556452,6535.94,0.07372766
101741,1534556453,6536.41,0.0174724
101742,1534556467,6538.9,2.2932
101743,1534556484,6529.7,0.44701334
101744,1534556484,6536.86,2.098e-05
101745,1534556490,6529.37,0.00195104
101746,1534556490,6526.73,0.00740671
101747,1534556490,6526.73,0.00365904
101748,1534556491,6526.73,0.02309355
101749,1534556491,6526.73,0.00368985
101750,1534556492,6526.73,0.00049446
101751,1534556492,6526.28,0.00951122
101752,1534556492,6526.28,0.00927718
101753,1534556493,6526.28,0.02157336
101754,1534556497,6529.36,0.0631
101755,1534556502,6526.28,0.07606134
101756,1534556502,6526.28,0.2225769
101757,1534556503,6526.28,0.0878604
101758,1534556503,6526.28,0.02497659
101759,1534556503,6526.28,1.03960576
101760,1534556503,6526.28,0.01146816
101761,1534556504,6526.28,0.00902877
101762,1534556505,6526.28,0.04218562
101763,1534556505,6526.28,0.1677931
101764,1534556505,6526.28,0.05954017
101765,1534556506,6526.28,0.04592454
101766,1534556506,6526.28,0.01515525
101767,1534556506,6526.28,0.01438177
101768,1534556506,6526.28,0.02238887
101769,1534556507,6526.28,0.08413256
101770,1534556507,6526.28,0.03755
101771,1534556507,6526.28,0.2082751
101772,1534556507,6526.28,0.02134187
101773,1534556507,6526.28,0.0267523
101774,1534556508,6526.28,0.01433263
101775,1534556508,6526.28,0.01513345
101776,1534556509,6526.28,0.02731135
101777,1534556510,6526.28,0.0267522
101778,1534556513,6526.28,1.14078096
101779,1534556514,6526.28,0.08840131
101780,1534556515,6526.28,0.1787646
101781,1534556515,6526.28,0.00183461
101782,1534556517,6526.28,0.0108536
101783,1534556519,6526.28,0.00440907
101784,1534556519,6526.28,0.01620683
101785,1534556519,6526.28,0.04218283
101786,1534556520,6526.28,0.02219933
101787,1534556521,6526.28,0.04218247
101788,1534556522,6526.28,0.05546706
101789,1534556523,6526.28,0.01318384
101790,1534556524,6526.28,0.26243143
101791,1534556525,6526.28,1.12123806
101792,1534556526,6526.28,0.00303713
101793,1534556527,6526.28,0.01088748
101794,1534556529,6526.28,0.02034109
101795,1534556529,6526.28,0.00271429
101796,1534556530,6526.28,0.04990346
101797,1534556531,6528.67,0.00175128
101798,1534556532,6526.28,0.09636848
101799,1534556532,6526.28,0.0806144
101800,1534556533,6526.28,0.08204973
101801,1534556534,6526.28,0.03854211
101802,1534556534,6526.28,0.021028
101803,1534556534,6526.28,0.0603066
101804,1534556536,6526.28,0.00986118
101805,1534556536,6526.28,0.01052192
101806,1534556537,6526.28,0.008442
101807,1534556537,6526.28,0.01093058
101808,1534556537,6526.28,0.0302518
101809,1534556544,6526.28,0.45942811
101810,1534556549,6529.23,0.03825379
101811,1534556549,6529.64,7.61814621
101812,1534556553,6530.05,0.005337
101813,1534556556,6526.38,0.3094015
101814,1534556557,6526.38,0.08771144
101815,1534556557,6526.38,0.02464357
101816,1534556557,6526.38,0.0288078
101817,1534556557,6526.38,0.03115925
101818,1534556558,6526.38,0.01121379
101819,1534556558,6526.38,0.20831937
101820,1534556558,6526.38,0.01275781
101821,1534556558,6530.04,1.5
101822,1534556559,6531.5,0.0039939
101823,1534556559,6531.5,0.01159798
101824,1534556560,6531.5,0.03416865
101825,1534556560,6531.5,0.02674022
101826,1534556560,6531.5,0.25825568
101827,1534556561,6531.5,0.06966437
101828,1534556561,6531.5,0.0217028
101829,1534556562,6531.5,0.01990472
101830,1534556562,6531.5,0.00388936
101831,1534556562,6531.5,0.01380814
101832,1534556562,6526.29,0.02439846
101833,1534556563,6526.29,0.01387292
101834,1534556563,6526.28,0.10620471
101835,1534556566,6526.78,0.02891564
101836,1534556567,6526.78,0.00809161
101837,1534556567,6528.66,0.0382927
101838,1534556569,6527.83,0.08779955
101839,1534556571,6527.92,0.32104656
101840,1534556574,6527.83,0.2277702
101841,1534556581,6532.76,0.30000001
101842,1534556582,6532.76,0.09999999
101843,1534556591,6532.76,0.26535382
101844,1534556593,6535.55,0.0011
101845,1534556594,6535.55,0.001
101846,1534556599,6532.76,0.001
101847,1534556601,6532.76,0.0011
101848,1534556611,6535.33,0.00674257
101849,1534556615,6535.33,0.25884079
101850,1534556619,6536.84,0.13279168
101851,1534556621,6535.33,0.03848062
101852,1534556621,6535.33,0.2266578
101853,1534556622,6535.33,0.02110055
101854,1534556622,6535.34,0.01715291
101855,1534556648,6536.83,0.03824484
101856,1534556648,6536.84,0.26720832
101857,1534556656,6542.64,0.00994257
101858,1534556663,6537.04,0.02646929
101859,1534556663,6537.04,0.03549351
101860,1534556663,6537.04,0.07338361
101861,1534556664,6537.04,0.07230391
101862,1534556665,6537.04,0.00715967
101863,1534556667,6537.04,2.0743
101864,1534556667,6537.04,9.001e-05
101865,1534556667,6536.95,0.03824403
101866,1534556668,6536.94,0.22413597
101867,1534556668,6537.04,0.01586403
101868,1534556677,6538.71,0.01101287
101869,1534556679,6538.71,0.38898713
101870,1534556679,6543.24,2.2913
101871,1534556683,6538.7,0.0382
101872,1534556684,6538.7,3.39e-05
101873,1534556715,6540.06,0.03822585
101874,1534556715,6538.04,0.52771031
101875,1534556739,6538.89,0.0098946
101876,1534556778,6539.01,0.37905258
101877,1534556833,6541.57,0.00399007
101878,1534556837,6536.46,0.0769
101879,1534556838,6541.08,0.04973761
101880,1534556842,6541.18,0.01057619
101881,1534556844,6536.46,0.1355
101882,1534556845,6536.46,0.7876
101883,1534556876,6533.74,0.1461
101884,1534556925,6543.97,0.001
101885,1534556953,6540.61,0.01032595
101886,1534556961,6542.51,0.001
101887,1534556962,6542.51,0.0011
101888,1534556964,6538.32,0.0011
101889,1534556967,6538.46,0.001
101890,1534556970,6538.91,0.7554
101891,1534556970,6538.55,1.0
101892,1534556970,6538.54,0.7846
101893,1534556983,6543.04,1.0
101894,1534556983,6544.89,0.02477541
101895,1534556984,6545.14,0.4
101896,1534557012,6540.71,0.103397
101897,1534557046,6547.07,0.02171047
101898,1534557132,6546.22,2.0
101899,1534557132,6547.96,0.4
101900,1534557171,6548.96,0.00651091
101901,1534557201,6547.8,0.0028941
101902,1534557222,6543.17,0.03820463
101903,1534557223,6543.19,0.962
101904,1534557223,6543.19,0.038
101905,1534557223,6543.18,1.0
101906,1534557236,6532.63,0.00763935
101907,1534557237,6536.58,0.02740386
101908,1534557246,6533.7,0.11680245
101909,1534557270,6529.04,1.0
101910,1534557270,6530.2,0.00933462
101911,1534557272,6526.28,0.30000001
101912,1534557273,6526.28,0.30000001
101913,1534557294,6530.0,1.0
101914,1534557313,6526.28,0.35
101915,1534557326,6527.25,0.0011
101916,1534557327,6527.25,0.001
101917,1534557331,6527.25,0.00627288
101918,1534557333,6526.28,0.001
101919,1534557334,6526.28,0.0011
101920,1534557355,6526.28,3.67925672
101921,1534557367,6525.51,0.0011
101922,1534557368,6525.5,0.001
101923,1534557374,6524.52,0.001
101924,1534557376,6524.52,0.0011
101925,1534557386,6525.5,0.02880794
101926,1534557387,6526.4,2.2985
101927,1534557387,6526.5,1.47119206
101928,1534557399,6526.34,0.2744
101929,1534557401,6526.34,8.49e-05
101930,1534557421,6528.14,0.00506758
101931,1534557444,6529.76,0.04046824
101932,1534557445,6529.76,0.3755314
101933,1534557446,6530.53,0.06
101934,1534557446,6535.5,0.4
101935,1534557447,6535.59,0.43286069
101936,1534557448,6528.98,0.56720204
101937,1534557449,6527.43,0.03817158
101938,1534557449,6526.35,0.52903046
101939,1534557452,6535.0,1.0
101940,1534557452,6535.49,0.03825268
101941,1534557452,6535.78,0.96174732
101942,1534557462,6531.29,0.03687764
101943,1534557463,6531.29,0.1471227
101944,1534557612,6534.26,0.001
101945,1534557613,6534.26,0.0011
101946,1534557615,6529.09,0.001
101947,1534557618,6530.35,0.0011
101948,1534557623,6534.26,0.30000001
101949,1534557623,6534.26,0.07789999
101950,1534557633,6537.68,0.0951
101951,1534557633,6539.76,1.5
101952,1534557643,6538.79,0.38
101953,1534557644,6542.01,1.0
101954,1534557652,6542.86,1.5
101955,1534557668,6544.09,2.4924864
101956,1534557700,6538.72,0.22210002
101957,1534557700,6538.72,0.56
101958,1534557700,6538.72,3.21789998
101959,1534557700,6544.09,0.5075136
101960,1534557703,6545.86,0.78
101961,1534557704,6546.11,0.89999998
101962,1534557713,6539.78,0.001544
101963,1534557720,6546.12,0.38
101964,1534557729,6544.03,3.0
101965,1534557730,6548.65,2.292
101966,1534557732,6539.66,0.00196256
101967,1534557751,6540.44,0.02134
101968,1534557764,6540.44,0.09267951
101969,1534557767,6540.44,0.0033345
101970,1534557768,6540.44,0.34657033
101971,1534557768,6540.44,0.21
101972,1534557770,6540.44,0.0029788
101973,1534557771,6540.44,0.01559528
101974,1534557771,6540.44,0.30750158
101975,1534557771,6540.44,1.20585226
101976,1534557776,6540.44,0.15724864
101977,1534557778,6546.46,0.38
101978,1534557793,6542.81,0.00531375
101979,1534557811,6549.0,0.058665
101980,1534557871,6549.0,0.069303
101981,1534557922,6549.0,0.24985414
101982,1534557923,6549.53,0.0011
101983,1534557923,6549.53,0.001
101984,1534557924,6549.53,0.05480087
101985,1534557925,6544.36,0.001
101986,1534557926,6544.38,0.0011
101987,1534557931,6549.53,0.069299
101988,1534557937,6544.08,0.00190816
101989,1534557991,6549.53,0.069274
101990,1534558051,6549.53,0.063912
101991,1534558091,6546.11,0.0152735
101992,1534558091,6546.11,0.02291702
101993,1534558091,6546.0,0.27708299
101994,1534558091,6546.0,0.30000001
101995,1534558092,6546.0,0.02116284
101996,1534558092,6546.0,0.01127708
101997,1534558093,6546.0,0.06437459
101998,1534558093,6546.0,1.42610249
101999,1534558111,6547.7,0.058586
102000,1534558171,6544.91,0.03817126
102001,1534558173,6548.02,0.03106674
102002,1534558228,6545.76,0.0503
102003,1534558228,6545.74,0.63899695
102004,1534558231,6549.46,0.021322
102005,1534558335,6549.53,0.0014459
102006,1534558343,6549.52,0.08684633
102007,1534558379,6549.52,0.03817074
102008,1534558382,6549.52,0.87498293
102009,1534558382,6545.31,4.303e-05
102010,1534558387,6549.51,0.12375
102011,1534558389,6549.51,4.95547882
102012,1534558392,6549.4,0.0011
102013,1534558394,6549.4,0.001
102014,1534558398,6545.32,0.001
102015,1534558411,6545.01,0.0381269
102016,1534558423,6541.58,0.0755
102017,1534558423,6541.64,0.3022
102018,1534558423,6541.64,0.0755
102019,1534558424,6541.59,0.0752
102020,1534558430,6540.0,0.0755
102021,1534558431,6538.13,0.0761
102022,1534558460,6538.94,0.0011
102023,1534558485,6540.2,0.28393888
102024,1534558553,6545.21,0.038168
102025,1534558553,6546.03,0.26183201
102026,1534558553,6546.03,0.11816799
102027,1534558737,6549.92,0.001
102028,1534558738,6549.92,0.0011
102029,1534558742,6544.55,0.0011
102030,1534558743,6544.55,0.001
102031,1534558881,6550.0,0.00867938
102032,1534558899,6550.0,0.0015496
102033,1534558908,6550.0,0.0011
102034,1534558909,6550.0,0.001
102035,1534558911,6550.0,0.00736172
102036,1534558912,6549.99,0.0011
102037,1534558912,6549.99,0.001
102038,1534558921,6550.0,0.0798093
102039,1534558921,6550.6,0.10202272
102040,1534558926,6550.6,0.02015083
102041,1534558934,6550.6,0.0826332
102042,1534558934,6550.6,0.17515127
102043,1534558951,6550.6,4.198e-05
102044,1534558985,6551.24,0.00262795
102045,1534559024,6557.11,0.38
102046,1534559042,6562.85,0.006093
102047,1534559070,6557.53,0.003825
102048,1534559078,6562.66,0.00090184
102049,1534559080,6557.53,0.01608951
102050,1534559092,6554.23,0.00114272
102051,1534559118,6553.0,0.0381113
102052,1534559184,6549.99,0.01410587
102053,1534559194,6545.32,0.46795563
102054,1534559208,6549.99,0.0240183
102055,1534559223,6555.2,0.00349314
102056,1534559265,6555.31,0.002105
102057,1534559314,6557.24,0.107046
102058,1534559357,6557.24,0.0011
102059,1534559358,6557.24,0.001
102060,1534559359,6555.21,0.001
