time,price,amount
2018-08-28 16:25:53,6930.0,1.5
2018-08-28 16:25:53,6930.0,1.40999065
2018-08-28 16:25:55,6930.0,0.0160531
2018-08-28 16:25:56,6930.0,0.00357147
2018-08-28 16:26:00,6931.12,1.0
2018-08-28 16:26:02,6931.13,1.0
2018-08-28 16:26:03,6931.13,0.05284139
2018-08-28 16:26:05,6930.01,0.001
2018-08-28 16:26:09,6930.61,0.5
2018-08-28 16:26:09,6931.2,0.012
2018-08-28 16:26:09,6932.12,0.118
2018-08-28 16:26:09,6932.12,0.302
2018-08-28 16:26:09,6932.5,0.148
2018-08-28 16:26:15,6929.48,0.07102504
2018-08-28 16:26:15,6927.69,0.51
2018-08-28 16:26:17,6927.69,0.02244526
2018-08-28 16:26:18,6927.22,0.2
2018-08-28 16:26:20,6927.13,0.08567115
2018-08-28 16:26:21,6927.13,0.91432885
2018-08-28 16:26:22,6924.11,0.84849073
2018-08-28 16:26:23,6923.77,0.05
2018-08-28 16:26:24,6927.13,0.02802457
2018-08-28 16:26:29,6923.29,0.10287329
2018-08-28 16:26:34,6927.12,0.03609003
2018-08-28 16:26:34,6929.3,0.03285167
2018-08-28 16:26:36,6926.99,0.001503
2018-08-28 16:26:40,6929.3,0.18014833
2018-08-28 16:26:40,6929.3,0.03285167
2018-08-28 16:26:45,6931.02,0.03619327
2018-08-28 16:26:49,6930.99,0.49488315
2018-08-28 16:26:52,6927.53,0.03619327
2018-08-28 16:26:52,6926.98,0.02330673
2018-08-28 16:26:54,6927.53,0.03606983
2018-08-28 16:27:02,6927.54,0.93207945
2018-08-28 16:27:02,6930.99,0.07792055
2018-08-28 16:27:02,6930.99,0.4169626
2018-08-28 16:27:02,6930.99,0.46892358
2018-08-28 16:27:03,6930.99,0.03619327
2018-08-28 16:27:10,6930.99,0.08792055
2018-08-28 16:27:23,6930.4,0.057977
2018-08-28 16:27:25,6932.34,0.89600962
2018-08-28 16:27:26,6928.38,0.001
2018-08-28 16:27:28,6928.39,0.3020604
2018-08-28 16:27:28,6932.35,0.40475482
2018-08-28 16:27:29,6932.49,0.30318478
2018-08-28 16:27:29,6932.49,0.69681522
2018-08-28 16:27:32,6932.5,0.03504859
2018-08-28 16:27:33,6932.49,0.31318478
2018-08-28 16:27:38,6932.47,0.03606218
2018-08-28 16:27:38,6932.47,0.32397522
2018-08-28 16:27:39,6928.39,0.02292841
2018-08-28 16:27:39,6930.06,0.3600374
2018-08-28 16:27:39,6932.48,0.62703419
2018-08-28 16:27:40,6932.48,0.04618799
2018-08-28 16:27:40,6932.48,0.3600374
2018-08-28 16:27:40,6932.93,0.015
2018-08-28 16:27:41,6934.32,1.985
2018-08-28 16:27:43,6932.48,0.60377461
2018-08-28 16:27:44,6932.49,0.03605911
2018-08-28 16:27:46,6928.38,0.4034565
2018-08-28 16:27:46,6928.09,0.508
2018-08-28 16:27:50,6928.09,0.74335456
2018-08-28 16:27:50,6934.2,0.26664544
2018-08-28 16:27:50,6934.2,0.65
2018-08-28 16:27:54,6927.22,0.2
2018-08-28 16:27:54,6926.88,0.5
2018-08-28 16:27:59,6926.88,0.5
2018-08-28 16:28:00,6928.08,0.04335456
2018-08-28 16:28:00,6933.9,0.03605324
2018-08-28 16:28:00,6933.91,0.5805922
2018-08-28 16:28:01,6925.9,0.34525558
2018-08-28 16:28:01,6925.9,0.15474442
2018-08-28 16:28:06,6924.26,0.62464952
2018-08-28 16:28:07,6924.69,0.03610116
2018-08-28 16:28:07,6924.26,1.17906372
2018-08-28 16:28:08,6924.68,0.11280698
2018-08-28 16:28:09,6925.34,0.1779299
2018-08-28 16:28:09,6925.34,0.1779299
2018-08-28 16:28:09,6925.9,0.15474442
2018-08-28 16:28:09,6925.9,0.15474442
2018-08-28 16:28:10,6930.0,0.22184438
2018-08-28 16:28:16,6927.36,0.03608878
2018-08-28 16:28:18,6928.68,0.05797352
2018-08-28 16:28:29,6925.9,0.01502235
2018-08-28 16:28:30,6925.14,0.00676305
2018-08-28 16:28:50,6926.0,0.02112744
2018-08-28 16:28:55,6926.0,0.01089046
2018-08-28 16:29:06,6926.03,0.02173762
2018-08-28 16:29:10,6926.04,0.257332
2018-08-28 16:29:18,6928.94,0.03608055
2018-08-28 16:29:19,6930.0,0.1779299
2018-08-28 16:29:19,6933.91,0.00276236
2018-08-28 16:29:19,6934.15,0.50043336
2018-08-28 16:29:37,6928.95,0.02487389
2018-08-28 16:29:51,6928.95,0.010121
2018-08-28 16:29:52,6928.48,0.00131838
2018-08-28 16:29:54,6926.0,0.6329102
2018-08-28 16:30:06,6928.51,0.01916375
2018-08-28 16:30:10,6928.52,0.03602943
2018-08-28 16:30:11,6928.51,0.02277855
2018-08-28 16:30:12,6928.51,0.01460722
2018-08-28 16:30:44,6928.51,0.28738768
2018-08-28 16:30:50,6928.0,0.01539999
2018-08-28 16:30:52,6931.2,0.03606879
2018-08-28 16:30:52,6931.21,0.04974422
2018-08-28 16:30:53,6931.21,0.0164055
2018-08-28 16:31:03,6926.98,0.011943
2018-08-28 16:31:04,6926.98,0.011943
2018-08-28 16:31:26,6926.01,0.03609572
2018-08-28 16:31:26,6926.0,0.084707
2018-08-28 16:31:29,6926.98,0.45275829
2018-08-28 16:31:29,6929.56,0.54724171
2018-08-28 16:31:34,6926.0,0.03214942
2018-08-28 16:31:34,6926.0,0.0964383
2018-08-28 16:31:50,6926.01,0.020248
2018-08-28 16:32:36,6929.92,1.0
2018-08-28 16:32:36,6929.93,0.03607738
2018-08-28 16:32:36,6929.94,0.16210052
2018-08-28 16:33:07,6929.38,0.05215417
2018-08-28 16:33:32,6929.37,0.13696387
2018-08-28 16:34:14,6929.37,0.66485823
2018-08-28 16:34:14,6929.12,0.001
2018-08-28 16:34:14,6928.08,0.01348495
2018-08-28 16:34:14,6927.22,0.2
2018-08-28 16:34:14,6926.67,1.0
2018-08-28 16:34:14,6926.0,0.12065682
2018-08-28 16:34:21,6926.0,0.32065682
2018-08-28 16:35:22,6927.56,0.14
2018-08-28 16:35:49,6927.62,0.002
2018-08-28 16:36:18,6927.56,0.839752
2018-08-28 16:36:19,6927.87,0.001
2018-08-28 16:36:28,6928.7,0.03608315
2018-08-28 16:36:28,6928.69,1.0
2018-08-28 16:36:35,6928.91,0.1769299
2018-08-28 16:36:41,6928.09,0.020248
2018-08-28 16:36:49,6928.08,0.979752
2018-08-28 16:37:01,6928.09,0.03606785
2018-08-28 16:37:09,6928.09,0.1
2018-08-28 16:37:38,6928.1,0.74086727
2018-08-28 16:37:38,6928.1,0.44584583
2018-08-28 16:37:40,6931.82,0.0923
2018-08-28 16:37:41,6932.54,0.496337
2018-08-28 16:37:41,6933.9,0.04658473
2018-08-28 16:37:43,6931.71,0.03604879
2018-08-28 16:37:46,6930.86,0.71944561
2018-08-28 16:37:49,6931.28,0.09688221
2018-08-28 16:37:49,6930.87,1.0
2018-08-28 16:37:52,6930.87,0.0619836
2018-08-28 16:38:09,6933.56,0.03606624
2018-08-28 16:38:09,6933.57,1.0
2018-08-28 16:38:09,6933.61,0.47072602
2018-08-28 16:38:19,6931.34,0.0041
2018-08-28 16:38:54,6928.58,0.03200511
2018-08-28 16:38:54,6928.57,0.2
2018-08-28 16:38:54,6928.1,1.76799489
2018-08-28 16:39:02,6933.45,0.01825
2018-08-28 16:39:04,6933.44,0.0016595
2018-08-28 16:39:06,6928.1,1.3055315
2018-08-28 16:39:33,6927.23,0.00213198
2018-08-28 16:40:10,6931.16,0.01618205
2018-08-28 16:40:38,6931.17,0.08648756
2018-08-28 16:40:40,6931.17,0.1
2018-08-28 16:40:41,6931.17,0.1
2018-08-28 16:40:41,6931.17,0.1
2018-08-28 16:40:44,6931.17,0.1
2018-08-28 16:40:44,6933.0,0.10834
2018-08-28 16:40:45,6934.6,0.03605111
2018-08-28 16:40:45,6935.0,1.0
2018-08-28 16:40:46,6935.0,0.1
2018-08-28 16:40:47,6935.0,0.06394889
2018-08-28 16:40:48,6935.0,0.56374375
2018-08-28 16:40:49,6935.0,1.0
2018-08-28 16:40:49,6935.0,0.71667918
2018-08-28 16:40:50,6935.0,3.47645653
2018-08-28 16:40:52,6935.0,1.75061343
2018-08-28 16:40:54,6935.0,1.32855822
2018-08-28 16:40:54,6935.0,0.01
2018-08-28 16:40:57,6936.92,0.25
2018-08-28 16:40:59,6936.91,0.01422604
2018-08-28 16:41:00,6936.91,0.2445056
2018-08-28 16:41:02,6934.63,0.004979
2018-08-28 16:41:03,6934.63,0.010123
2018-08-28 16:41:07,6934.12,0.02047955
2018-08-28 16:41:22,6934.62,0.01897968
2018-08-28 16:41:40,6934.63,0.14384329
2018-08-28 16:41:42,6934.62,0.00113191
2018-08-28 16:41:49,6934.63,0.27731096
2018-08-28 16:41:50,6936.92,0.17
2018-08-28 16:41:50,6936.92,0.2707844
2018-08-28 16:41:50,6940.0,1.0
2018-08-28 16:41:55,6938.22,0.03596178
2018-08-28 16:41:57,6938.22,0.08392642
2018-08-28 16:41:57,6940.0,0.092
2018-08-28 16:41:57,6940.0,0.63209154
2018-08-28 16:42:09,6939.96,1.0
2018-08-28 16:42:11,6935.5,0.00822918
2018-08-28 16:42:29,6939.77,0.03602321
2018-08-28 16:42:30,6939.77,0.00105782
2018-08-28 16:42:31,6939.77,0.88601452
2018-08-28 16:42:32,6939.2,0.76761424
2018-08-28 16:42:43,6938.65,0.05
2018-08-28 16:42:43,6938.65,0.2877858
2018-08-28 16:42:44,6938.65,0.6622142
2018-08-28 16:42:44,6938.66,0.04256682
2018-08-28 16:42:44,6939.59,0.29521898
2018-08-28 16:42:52,6938.65,1.5
2018-08-28 16:42:52,6938.65,0.5
2018-08-28 16:42:53,6939.72,1.0
2018-08-28 16:43:07,6935.54,0.03604469
2018-08-28 16:43:07,6935.53,0.96395531
2018-08-28 16:43:07,6934.19,0.001
2018-08-28 16:43:11,6931.69,0.07475289
2018-08-28 16:43:17,6929.72,0.49778295
2018-08-28 16:43:18,6929.72,0.03607649
2018-08-28 16:43:19,6928.55,0.0992
2018-08-28 16:43:20,6927.78,0.22
2018-08-28 16:43:25,6927.79,0.03608645
2018-08-28 16:43:26,6926.19,1.0
2018-08-28 16:43:27,6925.55,0.08371176
2018-08-28 16:43:30,6925.54,0.03609827
2018-08-28 16:43:32,6925.54,0.00519419
2018-08-28 16:44:23,6928.65,0.19212464
2018-08-28 16:44:27,6928.65,0.08213432
2018-08-28 16:44:39,6928.65,0.18590923
2018-08-28 16:44:49,6928.65,0.0102574
2018-08-28 16:45:03,6928.65,0.016574
2018-08-28 16:45:31,6928.66,0.07931981
2018-08-28 16:45:31,6928.9,0.001
2018-08-28 16:45:38,6930.41,0.03607109
2018-08-28 16:45:38,6930.41,0.05
2018-08-28 16:45:46,6934.99,0.89560076
2018-08-28 16:46:21,6934.98,0.0360497
2018-08-28 16:46:24,6935.33,0.03604001
2018-08-28 16:46:30,6932.33,0.10660864
2018-08-28 16:47:27,6929.74,0.1
2018-08-28 16:47:28,6929.74,0.1
2018-08-28 16:47:28,6929.74,0.1
2018-08-28 16:47:29,6929.74,0.1
2018-08-28 16:48:03,6926.01,0.003316
2018-08-28 16:48:07,6926.0,0.0008
2018-08-28 16:48:11,6925.0,0.018089
2018-08-28 16:48:13,6928.64,0.03524284
2018-08-28 16:48:14,6928.65,0.23478866
2018-08-28 16:48:17,6929.88,0.0385609
2018-08-28 16:48:19,6928.41,0.632
2018-08-28 16:48:19,6928.42,0.0360544
2018-08-28 16:48:27,6927.67,0.7163143
2018-08-28 16:48:43,6926.85,0.00361067
2018-08-28 16:48:49,6925.0,7.2831989
2018-08-28 16:48:49,6925.0,3.82964524
2018-08-28 16:48:49,6925.0,1.0
2018-08-28 16:49:01,6925.0,0.10634867
2018-08-28 16:49:34,6928.08,0.03607608
2018-08-28 16:49:48,6928.37,1.09725786
2018-08-28 16:49:50,6928.65,0.00712367
2018-08-28 16:49:52,6930.59,0.24701215
2018-08-28 16:50:07,6929.35,0.0500956
2018-08-28 16:50:58,6926.98,0.0360806
2018-08-28 16:50:58,6926.98,0.0760194
2018-08-28 16:51:20,6927.96,0.2919806
2018-08-28 16:51:20,6926.49,1.0
2018-08-28 16:51:32,6925.02,0.00460068
2018-08-28 16:51:52,6925.99,0.03609592
2018-08-28 16:52:02,6926.0,0.004977
2018-08-28 16:52:05,6925.01,0.01527507
2018-08-28 16:52:05,6925.01,0.03610094
2018-08-28 16:52:05,6925.0,3.65664339
2018-08-28 16:52:09,6925.02,0.009818
2018-08-28 16:52:17,6925.0,0.7784777
2018-08-28 16:52:23,6925.0,0.92524711
2018-08-28 16:52:23,6925.0,1.22144451
2018-08-28 16:52:27,6925.0,0.5434209
2018-08-28 16:52:27,6925.0,0.72225
2018-08-28 16:52:28,6925.0,0.27546615
2018-08-28 16:52:30,6925.0,1.54109928
2018-08-28 16:52:58,6925.0,1.3060088
2018-08-28 16:53:08,6925.01,0.00956619
2018-08-28 16:53:12,6925.0,0.015
2018-08-28 16:53:29,6925.01,0.027588
2018-08-28 16:53:35,6925.0,0.47
2018-08-28 16:53:53,6925.01,1.0
2018-08-28 16:53:59,6925.0,6.41093174
2018-08-28 16:54:03,6925.0,0.02
2018-08-28 16:54:22,6925.01,0.00101955
2018-08-28 16:55:01,6925.0,0.09576
2018-08-28 16:55:02,6928.6,0.008299
2018-08-28 16:55:03,6928.6,0.00165999
2018-08-28 16:55:06,6928.58,0.05
2018-08-28 16:56:01,6925.01,0.0062515
2018-08-28 16:56:02,6925.01,0.07202155
2018-08-28 16:56:06,6925.0,0.48
2018-08-28 16:56:11,6925.01,0.03601078
2018-08-28 16:56:11,6928.49,0.03608243
2018-08-28 16:56:11,6928.49,0.01214592
2018-08-28 16:56:19,6925.01,0.03610094
2018-08-28 16:56:47,6925.01,0.01368373
2018-08-28 16:57:41,6925.01,1.0
2018-08-28 16:57:41,6925.81,1.0
2018-08-28 16:57:41,6925.82,0.036083
2018-08-28 16:57:41,6925.85,0.213
2018-08-28 16:57:56,6925.01,0.03608799
2018-08-28 16:57:56,6925.0,0.01391201
2018-08-28 16:58:22,6925.0,0.05
2018-08-28 16:59:03,6925.01,0.024901
2018-08-28 16:59:08,6925.0,0.14790628
2018-08-28 17:00:02,6925.01,0.033192
2018-08-28 17:00:03,6928.51,0.036502
2018-08-28 17:00:07,6928.48,0.049791
2018-08-28 17:00:08,6928.47,0.009949
2018-08-28 17:00:11,6925.01,0.021563
2018-08-28 17:00:12,6925.0,0.01706052
2018-08-28 17:00:12,6925.01,0.009133
2018-08-28 17:00:14,6925.01,0.016614
2018-08-28 17:00:15,6925.0,5.9
2018-08-28 17:00:16,6925.01,0.075521
2018-08-28 17:00:17,6925.01,0.034037
2018-08-28 17:00:18,6925.01,0.008628
2018-08-28 17:00:20,6925.01,1.0
2018-08-28 17:00:22,6925.01,0.083
2018-08-28 17:00:24,6925.01,0.008299
2018-08-28 17:00:25,6925.01,0.028882
2018-08-28 17:00:26,6925.01,0.04027149
2018-08-28 17:00:27,6925.01,0.85606829
2018-08-28 17:00:27,6927.1,0.15371971
2018-08-28 17:00:28,6925.0,0.0148
2018-08-28 17:00:29,6925.01,0.016599
2018-08-28 17:00:30,6925.01,0.074682
2018-08-28 17:00:31,6925.01,0.013277
2018-08-28 17:00:33,6925.01,0.009953
2018-08-28 17:00:34,6925.01,0.00498
2018-08-28 17:00:35,6925.01,0.003235
2018-08-28 17:00:37,6925.01,1.72355429
2018-08-28 17:00:37,6928.2,0.01652079
2018-08-28 17:00:39,6928.46,1.0
2018-08-28 17:00:39,6928.47,0.990051
2018-08-28 17:00:39,6928.47,0.03608259
2018-08-28 17:00:39,6928.57,0.35826898
2018-08-28 17:00:41,6929.0,0.61559743
2018-08-28 17:00:41,6928.2,1.57921492
2018-08-28 17:00:45,6927.4,0.024885
2018-08-28 17:00:45,6925.0,1.975115
2018-08-28 17:00:45,6925.0,2.0
2018-08-28 17:01:25,6928.2,0.45
2018-08-28 17:01:25,6925.0,3.26979773
2018-08-28 17:01:40,6928.4,0.08638358
2018-08-28 17:01:55,6925.01,0.0360995
2018-08-28 17:01:55,6925.0,1.96396118
2018-08-28 17:01:56,6925.0,1.0
2018-08-28 17:01:58,6925.0,2.0000547
2018-08-28 17:02:03,6928.3,0.268706
2018-08-28 17:03:04,6925.71,0.03608253
2018-08-28 17:03:04,6925.72,1.0
2018-08-28 17:03:04,6925.74,0.45804147
2018-08-28 17:03:55,6925.01,0.03608655
2018-08-28 17:03:56,6925.0,0.00939023
2018-08-28 17:04:02,6925.0,0.93897096
2018-08-28 17:04:02,6924.75,0.001
2018-08-28 17:04:22,6920.56,0.005371
2018-08-28 17:04:22,6920.0,0.93458142
2018-08-28 17:04:47,6922.15,0.028509
2018-08-28 17:04:50,6922.15,0.02614122
2018-08-28 17:05:03,6924.92,0.007471
2018-08-28 17:05:38,6922.58,0.001
2018-08-28 17:06:10,6924.56,0.03608243
2018-08-28 17:06:49,6924.57,1.5
2018-08-28 17:06:49,6924.57,0.5
2018-08-28 17:07:01,6927.08,0.03607001
2018-08-28 17:07:12,6924.31,0.001
2018-08-28 17:07:25,6924.31,0.0350903
2018-08-28 17:07:26,6924.32,0.01005151
2018-08-28 17:07:26,6924.56,0.001
2018-08-28 17:07:29,6926.76,0.03607743
2018-08-28 17:07:41,6929.85,0.96391757
2018-08-28 17:08:17,6928.62,0.03607629
2018-08-28 17:08:17,6928.63,1.31253492
2018-08-28 17:08:17,6930.0,0.20240879
2018-08-28 17:08:33,6927.61,0.12007036
2018-08-28 17:08:50,6927.6,0.2
2018-08-28 17:08:50,6924.32,0.001728
2018-08-28 17:09:00,6923.77,0.2
2018-08-28 17:09:00,6923.19,0.03609502
2018-08-28 17:09:03,6930.0,0.033198
2018-08-28 17:09:29,6926.02,1.49153572
2018-08-28 17:09:32,6926.02,0.50846428
2018-08-28 17:09:39,6926.02,0.9123208
2018-08-28 17:09:41,6926.02,1.22918048
2018-08-28 17:10:11,6928.83,0.01598828
2018-08-28 17:10:16,6928.83,0.052
2018-08-28 17:10:42,6929.97,0.03607509
2018-08-28 17:10:42,6930.0,0.36392491
2018-08-28 17:10:58,6928.84,0.03608961
2018-08-28 17:10:58,6928.83,0.13201172
2018-08-28 17:10:58,6928.83,0.06798828
2018-08-28 17:11:07,6925.09,0.13027
2018-08-28 17:11:42,6929.96,0.03607514
2018-08-28 17:11:43,6929.96,1.27559332
2018-08-28 17:12:17,6929.27,0.0007311
2018-08-28 17:13:08,6929.27,0.03607874
2018-08-28 17:13:22,6929.26,0.0032
2018-08-28 17:14:38,6929.26,0.14359795
2018-08-28 17:14:57,6929.87,1.0
2018-08-28 17:14:58,6929.89,1.0
2018-08-28 17:14:58,6929.96,0.96392999
2018-08-28 17:14:58,6930.0,1.03607001
2018-08-28 17:15:25,6929.99,0.0360753
2018-08-28 17:15:25,6930.0,0.9639247
2018-08-28 17:15:43,6930.0,0.01443616
2018-08-28 17:16:02,6930.0,0.05793
2018-08-28 17:17:02,6929.76,0.076107
2018-08-28 17:18:09,6929.27,0.03608018
2018-08-28 17:18:27,6929.26,0.43241697
2018-08-28 17:18:28,6929.18,0.3
2018-08-28 17:18:29,6923.06,0.0992
2018-08-28 17:18:39,6923.01,0.03611146
2018-08-28 17:18:41,6920.0,6.14e-06
2018-08-28 17:18:49,6920.0,1.9999938
2018-08-28 17:18:50,6920.01,0.03612702
2018-08-28 17:18:53,6920.01,0.96387298
2018-08-28 17:18:53,6920.01,0.03612702
2018-08-28 17:19:03,6920.01,0.02685162
2018-08-28 17:19:04,6920.0,2.17388132
2018-08-28 17:19:19,6920.07,0.01051043
2018-08-28 17:19:34,6920.82,0.17297372
2018-08-28 17:19:47,6920.0,2.35783281
2018-08-28 17:19:59,6920.0,0.5349178
2018-08-28 17:20:02,6920.0,0.12525298
2018-08-28 17:20:02,6920.0,1.67723821
2018-08-28 17:20:04,6920.0,1.67972578
2018-08-28 17:20:08,6920.0,1.02914895
2018-08-28 17:20:10,6920.0,1.36196229
2018-08-28 17:20:10,6920.0,3.18106742
2018-08-28 17:20:13,6920.0,5.14914813
2018-08-28 17:20:17,6920.0,6.96378259
2018-08-28 17:20:18,6920.0,1.99994364
2018-08-28 17:20:18,6920.0,2.0
2018-08-28 17:20:18,6920.0,21.88325175
2018-08-28 17:20:18,6920.0,2.0
2018-08-28 17:20:18,6920.0,1.02758101
2018-08-28 17:20:20,6920.0,2.00005632
2018-08-28 17:20:21,6920.0,19.08081039
2018-08-28 17:20:23,6916.27,1.0
2018-08-28 17:20:24,6916.27,0.00758101
2018-08-28 17:20:24,6915.05,0.00685163
2018-08-28 17:20:25,6915.0,0.02
2018-08-28 17:20:33,6913.68,0.02
2018-08-28 17:20:39,6913.68,0.01610348
2018-08-28 17:20:46,6912.43,0.98389652
2018-08-28 17:20:46,6911.71,0.00710348
2018-08-28 17:20:47,6913.02,0.06409244
2018-08-28 17:20:59,6911.72,0.79089926
2018-08-28 17:21:10,6911.72,0.03611268
2018-08-28 17:21:10,6909.97,0.2
2018-08-28 17:21:12,6908.21,0.02007032
2018-08-28 17:21:13,6908.21,0.02007032
2018-08-28 17:21:17,6907.14,0.016
2018-08-28 17:21:35,6909.02,0.01460722
2018-08-28 17:21:48,6909.86,1.49004663
2018-08-28 17:22:04,6912.65,1.0
2018-08-28 17:22:04,6912.66,0.45841
2018-08-28 17:22:16,6912.66,0.00104837
2018-08-28 17:22:31,6909.21,0.01468454
2018-08-28 17:22:31,6909.21,1.0
2018-08-28 17:22:31,6909.2,1.0
2018-08-28 17:23:02,6905.57,1e-08
2018-08-28 17:23:04,6905.57,0.03618421
2018-08-28 17:23:19,6905.03,0.03611015
2018-08-28 17:23:24,6909.0,1.00005115
2018-08-28 17:23:24,6909.0,1.17234885
2018-08-28 17:23:24,6909.1,2.27980537
2018-08-28 17:23:24,6909.1,10.81411036
2018-08-28 17:23:25,6909.1,4.89139973
2018-08-28 17:23:25,6909.1,0.03618474
2018-08-28 17:23:31,6910.63,0.03617606
2018-08-28 17:23:43,6911.75,0.00107509
2018-08-28 17:23:48,6910.16,0.0099727
2018-08-28 17:23:50,6910.17,0.01193493
2018-08-28 17:23:56,6913.35,0.0350952
2018-08-28 17:23:58,6915.49,0.10410831
2018-08-28 17:24:00,6913.36,0.03617042
2018-08-28 17:25:15,6916.76,0.03615423
2018-08-28 17:25:15,6917.19,0.44
2018-08-28 17:25:20,6917.2,0.214
2018-08-28 17:25:22,6917.21,0.03615173
2018-08-28 17:26:12,6914.3,0.003459
2018-08-28 17:26:35,6914.31,0.00072373
2018-08-28 17:26:39,6916.42,0.03614179
2018-08-28 17:27:17,6916.43,0.01515377
2018-08-28 17:27:29,6916.42,0.0478712
2018-08-28 17:27:37,6916.42,0.2
2018-08-28 17:27:41,6919.72,0.44
2018-08-28 17:27:41,6921.06,0.0992
2018-08-28 17:27:42,6922.01,0.23986094
2018-08-28 17:27:51,6916.87,0.1
2018-08-28 17:28:53,6920.23,0.66610609
2018-08-28 17:28:55,6916.88,0.03613905
2018-08-28 17:29:02,6916.88,0.05480071
2018-08-28 17:29:05,6916.87,0.00992552
2018-08-28 17:29:22,6920.32,0.2
2018-08-28 17:29:29,6920.31,0.00991574
2018-08-28 17:29:36,6920.3,0.00684999
2018-08-28 17:29:37,6920.3,0.09616897
2018-08-28 17:29:37,6920.3,0.00508725
2018-08-28 17:29:45,6920.3,0.00991574
2018-08-28 17:30:00,6920.31,0.00991718
2018-08-28 17:30:03,6920.31,0.162051
2018-08-28 17:30:07,6915.9,2.0
2018-08-28 17:30:07,6915.89,0.02
2018-08-28 17:30:08,6915.9,2.0
2018-08-28 17:30:20,6918.65,0.00105324
2018-08-28 17:30:22,6915.89,0.00386394
2018-08-28 17:30:41,6915.89,0.0025
2018-08-28 17:30:52,6915.89,0.0025
2018-08-28 17:30:57,6915.89,0.009847
2018-08-28 17:31:15,6918.64,0.00086433
2018-08-28 17:31:24,6913.76,0.00086433
2018-08-28 17:31:40,6916.53,0.00086459
2018-08-28 17:31:50,6916.53,0.015216
2018-08-28 17:31:56,6916.53,0.00709893
2018-08-28 17:32:30,6916.53,0.00905488
2018-08-28 17:32:38,6916.52,0.30435787
2018-08-28 17:32:50,6911.68,0.03612216
2018-08-28 17:32:51,6913.45,0.03612216
2018-08-28 17:32:51,6913.44,0.57656694
2018-08-28 17:32:52,6913.44,0.00446884
2018-08-28 17:32:52,6913.44,1.0
2018-08-28 17:33:03,6913.45,0.020769
2018-08-28 17:33:09,6913.44,0.001
2018-08-28 17:33:19,6913.44,0.72299145
2018-08-28 17:33:50,6910.93,0.025365
2018-08-28 17:34:04,6913.38,0.03611248
2018-08-28 17:34:09,6910.92,0.18594876
2018-08-28 17:34:20,6910.91,0.03617469
2018-08-28 17:34:44,6910.89,0.03617614
2018-08-28 17:34:51,6913.37,0.12818488
2018-08-28 17:35:03,6910.04,0.007818
2018-08-28 17:35:07,6910.03,0.00142313
2018-08-28 17:35:10,6910.03,0.002207
2018-08-28 17:35:23,6910.0,0.09
2018-08-28 17:35:35,6909.99,0.03616192
2018-08-28 17:35:35,6910.0,0.89974564
2018-08-28 17:35:36,6910.0,1.0
2018-08-28 17:35:36,6910.0,0.53363013
2018-08-28 17:35:36,6910.0,0.47004442
2018-08-28 17:35:41,6908.6,0.93590756
2018-08-28 17:36:03,6908.62,0.05805
2018-08-28 17:36:11,6908.61,0.03616933
2018-08-28 17:36:12,6908.61,0.06383067
2018-08-28 17:36:13,6908.62,0.16137053
2018-08-28 17:36:19,6908.61,1.11425922
2018-08-28 17:36:26,6910.33,0.00142313
2018-08-28 17:36:50,6911.19,0.008639
2018-08-28 17:37:03,6910.85,0.02611559
2018-08-28 17:37:03,6911.2,0.05705141
2018-08-28 17:37:26,6909.39,0.00245487
2018-08-28 17:37:35,6911.85,0.63454372
2018-08-28 17:37:35,6912.7,3.0192631
2018-08-28 17:37:51,6913.11,0.15096316
2018-08-28 17:37:51,6915.0,0.84905204
2018-08-28 17:37:56,6915.52,0.44
2018-08-28 17:37:57,6913.11,0.00754815
2018-08-28 17:38:12,6914.66,0.1979562
2018-08-28 17:38:38,6916.05,1.80201159
2018-08-28 17:38:46,6915.3,1.0
2018-08-28 17:39:04,6913.57,0.166426
2018-08-28 17:39:18,6915.08,0.42
2018-08-28 17:40:03,6913.48,0.008316
2018-08-28 17:40:47,6909.39,0.012347
2018-08-28 17:41:08,6908.64,0.00086433
2018-08-28 17:41:23,6908.64,0.01304833
2018-08-28 17:41:23,6908.63,0.98695166
2018-08-28 17:41:26,6907.3,1.0
2018-08-28 17:41:27,6907.84,0.043443
2018-08-28 17:41:28,6907.84,0.01003954
2018-08-28 17:41:30,6906.93,1.0
2018-08-28 17:41:31,6907.02,1.0
2018-08-28 17:41:32,6907.83,0.03619082
2018-08-28 17:41:32,6907.84,0.00725218
2018-08-28 17:41:32,6907.84,0.043443
2018-08-28 17:41:34,6905.46,0.40817953
2018-08-28 17:41:35,6907.84,0.043446
2018-08-28 17:41:35,6907.84,0.043446
2018-08-28 17:41:36,6907.84,0.043446
2018-08-28 17:41:37,6907.84,0.043446
2018-08-28 17:41:41,6906.48,0.80205901
2018-08-28 17:41:42,6907.84,0.043446
2018-08-28 17:41:42,6907.84,0.043446
2018-08-28 17:41:43,6907.84,0.043446
2018-08-28 17:42:18,6907.84,0.0019529
2018-08-28 17:42:47,6907.84,0.49170912
2018-08-28 17:42:54,6905.02,0.03612608
2018-08-28 17:42:55,6905.02,0.043446
2018-08-28 17:42:56,6905.02,0.16042792
2018-08-28 17:42:56,6907.84,0.043446
2018-08-28 17:42:57,6907.84,0.043446
2018-08-28 17:42:57,6907.84,0.01114626
2018-08-28 17:42:58,6908.22,0.043446
